Model.Year	Mfr	Division	Car.line	Class	CityMPG	HighwayMPG	CombinedMPG	Displacement	Cylinders	Transmission	Gears	CityCO2	HwyCO2	CombCO2	Sample
2016	Volkswagen Group of	Volkswagen	Golf SportWagen	Station Wagons	25	36	29	1.8	4	Manual(M5)	5	358	248	309	No
2016	Volvo	Volvo Cars Of North America, LLC	V60 AWD	Station Wagons	22	31	25	2	4	Auto(S8)	8	408	282	351	No
2016	Volvo	Volvo Cars Of North America, LLC	V60 AWD	Station Wagons	20	29	23	2.5	5	Auto(S6)	6	432	306	375	No
2016	Volvo	Volvo Cars Of North America, LLC	V60 AWD	Station Wagons	18	27	21	3	6	Auto(S6)	6	481	327	412	No
2016	Volvo	Volvo Cars Of North America, LLC	V60 FWD	Station Wagons	25	37	29	2	4	Auto(S8)	8	356	240	306	No
2016	Volvo	Volvo Cars Of North America, LLC	V60 Polestar AWD	Station Wagons	18	27	21	3	6	Auto(S6)	6	481	327	412	No
2016	Volvo	Volvo Cars Of North America, LLC	V60CC AWD	Station Wagons	20	28	23	2.5	5	Auto(S6)	6	438	316	383	No
2016	Mercedes-Benz	Mercedes-Benz	AMG E 63 S 4MATIC (stat. wagon)	Station Wagons	15	21	18	5.5	8	Auto(A7)	7	574	405	498	No
2016	Mercedes-Benz	Mercedes-Benz	AMG GLA 45 4MATIC	Station Wagons	22	29	25	2	4	Auto(AM7)	7	401	307	359	No
2016	Mercedes-Benz	Mercedes-Benz	E 350 4Matic (Wagon)	Station Wagons	20	27	22	3.5	6	Auto(A7)	7	443	334	394	No
2016	Mercedes-Benz	Mercedes-Benz	GLA 250	Station Wagons	25	35	29	2	4	Auto(AM7)	7	355	249	307	No
2016	Nissan	Nissan	MURANO AWD	Station Wagons	21	28	24	3.5	6	Auto(AV-S7)	7	423	318	376	No
2016	Nissan	Nissan	MURANO FWD	Station Wagons	21	28	24	3.5	6	Auto(AV-S7)	7	417	318	372	No
2016	Nissan	Nissan	MURANO Hybrid AWD	Station Wagons	26	30	28	2.5	4	Auto(AV-S7)	7	343	299	323	No
2016	Nissan	Nissan	MURANO Hybrid FWD	Station Wagons	28	31	29	2.5	4	Auto(AV-S7)	7	323	287	307	No
2016	Toyota	Toyota	PRIUS v	Station Wagons	44	40	42	1.8	4	Auto(AV)	1	203	219	211	No
2016	General Motors	Chevrolet	COLORADO 2WD	Pick-up Trucks	20	27	22	2.5	4	Auto(A6)	6	449	335	397	No
2016	General Motors	Chevrolet	COLORADO 2WD	Pick-up Trucks	19	26	22	2.5	4	Manual(M6)	6	461	340	406	No
2016	General Motors	Chevrolet	COLORADO 2WD	Pick-up Trucks	22	31	25	2.8	4	Auto(A6)	6	465	333	406	No
2016	General Motors	Chevrolet	COLORADO 2WD	Pick-up Trucks	18	26	21	3.6	6	Auto(A6)	6	491	348	427	No
2016	General Motors	GMC	CANYON 2WD	Pick-up Trucks	20	27	22	2.5	4	Auto(A6)	6	449	335	397	No
2016	General Motors	GMC	CANYON 2WD	Pick-up Trucks	19	26	22	2.5	4	Manual(M6)	6	461	340	406	No
2016	General Motors	GMC	CANYON 2WD	Pick-up Trucks	22	31	25	2.8	4	Auto(A6)	6	465	333	406	No
2016	General Motors	GMC	CANYON 2WD	Pick-up Trucks	18	26	21	3.6	6	Auto(A6)	6	491	348	427	No
2016	Nissan	Nissan	FRONTIER 2WD	Pick-up Trucks	17	23	19	2.5	4	Auto(A5)	5	516	396	462	No
2016	Nissan	Nissan	FRONTIER 2WD	Pick-up Trucks	19	23	21	2.5	4	Manual(M5)	5	458	386	426	No
2016	Nissan	Nissan	FRONTIER 2WD	Pick-up Trucks	16	22	18	4	6	Auto(A5)	5	557	395	484	No
2016	Nissan	Nissan	FRONTIER 2WD	Pick-up Trucks	17	22	19	4	6	Manual(M6)	6	539	404	479	Yes
2016	Toyota	Toyota	TACOMA 2WD	Pick-up Trucks	19	23	21	2.7	4	Auto(S6)	6	459	380	424	No
2016	Toyota	Toyota	TACOMA 2WD	Pick-up Trucks	19	24	21	3.5	6	Auto(S6)	6	475	375	430	No
2016	General Motors	Chevrolet	COLORADO 4WD	Pick-up Trucks	19	25	21	2.5	4	Auto(A6)	6	479	361	426	No
2016	General Motors	Chevrolet	COLORADO 4WD	Pick-up Trucks	20	29	23	2.8	4	Auto(A6)	6	520	353	445	No
2016	General Motors	Chevrolet	COLORADO 4WD	Pick-up Trucks	17	24	20	3.6	6	Auto(A6)	6	512	373	450	No
2016	General Motors	GMC	CANYON 4WD	Pick-up Trucks	19	25	21	2.5	4	Auto(A6)	6	479	361	426	No
2016	General Motors	GMC	CANYON 4WD	Pick-up Trucks	20	29	23	2.8	4	Auto(A6)	6	520	353	445	No
2016	General Motors	GMC	CANYON 4WD	Pick-up Trucks	17	24	20	3.6	6	Auto(A6)	6	512	373	450	No
2016	Nissan	Nissan	FRONTIER 4WD	Pick-up Trucks	15	21	17	4	6	Auto(A5)	5	588	425	515	No
2016	Nissan	Nissan	FRONTIER 4WD	Pick-up Trucks	16	21	18	4	6	Manual(M6)	6	559	416	495	No
2016	Toyota	Toyota	TACOMA 4WD	Pick-up Trucks	19	22	20	2.7	4	Auto(S6)	6	478	396	441	No
2016	Toyota	Toyota	TACOMA 4WD	Pick-up Trucks	19	21	20	2.7	4	Manual(M5)	5	466	428	449	No
2016	Toyota	Toyota	TACOMA 4WD	Pick-up Trucks	18	23	20	3.5	6	Auto(S6)	6	489	389	444	No
2016	Toyota	Toyota	TACOMA 4WD	Pick-up Trucks	17	21	19	3.5	6	Manual(M6)	6	512	420	471	No
2016	Toyota	Toyota	Tacoma 4WD Double Cab	Pick-up Trucks	17	20	18	3.5	6	Manual(M6)	6	518	441	483	No
2016	General Motors	Chevrolet	C15 SILVERADO 2WD	Pick-up Trucks	18	24	20	4.3	6	Auto(A6)	6	507	378	449	No
2016	General Motors	Chevrolet	C15 SILVERADO 2WD	Pick-up Trucks	16	23	19	5.3	8	Auto(A6)	6	553	392	480	No
2016	General Motors	Chevrolet	C15 SILVERADO 2WD	Pick-up Trucks	16	23	19	5.3	8	Auto(A6)	6	553	391	480	No
2016	General Motors	Chevrolet	C15 SILVERADO 2WD	Pick-up Trucks	18	24	20	5.3	8	Auto(A8)	8	505	375	446	No
2016	General Motors	Chevrolet	C15 SILVERADO 2WD	Pick-up Trucks	16	22	18	5.3	8	Auto(A8)	8	570	399	493	No
2016	General Motors	Chevrolet	C15 SILVERADO 2WD	Pick-up Trucks	15	21	17	6.2	8	Auto(A8)	8	608	429	527	No
2016	Ford Motor Company	Ford	F150 2.7L 2WD GVWR>6649 LBS PAYLOAD PACKAGE	Pick-up Trucks	18	24	21	2.7	6	Auto(S6)	6	493	370	423	No
2016	Ford Motor Company	Ford	F150 2WD	Pick-up Trucks	19	26	22	2.7	6	Auto(S6)	6	463	349	412	No
2016	Ford Motor Company	Ford	F150 2WD	Pick-up Trucks	17	24	20	3.5	6	Auto(S6)	6	518	374	453	No
2016	Ford Motor Company	Ford	F150 2WD FFV	Pick-up Trucks	18	25	20	3.5	6	Auto(A6)	6	496	362	436	No
2016	Ford Motor Company	Ford	F150 2WD FFV	Pick-up Trucks	15	22	18	5	8	Auto(S6)	6	581	398	499	No
2016	Ford Motor Company	Ford	F150 3.5L 2WD GVWR>7599 LBS PAYLOAD PACKAGE	Pick-up Trucks	16	22	18	3.5	6	Auto(S6)	6	555	403	493	No
2016	Ford Motor Company	Ford	F150 5.0L 2WD FFV GVWR>7599 LBS PAYLOAD PACKAGE	Pick-up Trucks	14	20	16	5	8	Auto(S6)	6	633	445	555	No
2016	General Motors	GMC	C15 SIERRA 2WD	Pick-up Trucks	18	24	20	4.3	6	Auto(A6)	6	507	378	449	No
2016	General Motors	GMC	C15 SIERRA 2WD	Pick-up Trucks	16	23	19	5.3	8	Auto(A6)	6	553	392	480	No
2016	General Motors	GMC	C15 SIERRA 2WD	Pick-up Trucks	16	23	19	5.3	8	Auto(A6)	6	551	390	479	No
2016	General Motors	GMC	C15 SIERRA 2WD	Pick-up Trucks	18	24	20	5.3	8	Auto(A8)	8	505	375	446	No
2016	General Motors	GMC	C15 SIERRA 2WD	Pick-up Trucks	16	22	18	5.3	8	Auto(A8)	8	570	399	493	No
2016	General Motors	GMC	C15 SIERRA 2WD	Pick-up Trucks	15	21	17	6.2	8	Auto(A8)	8	596	421	522	No
2016	FCA US LLC	RAM	1500 4X2	Pick-up Trucks	20	28	23	3	6	Auto(A8)	8	500	365	439	No
2016	FCA US LLC	RAM	1500 4X2	Pick-up Trucks	17	25	20	3.6	6	Auto(A8)	8	524	359	450	No
2016	FCA US LLC	RAM	1500 4X2	Pick-up Trucks	14	20	16	5.7	8	Auto(A6)	6	646	454	560	No
2016	FCA US LLC	RAM	1500 4X2	Pick-up Trucks	15	22	17	5.7	8	Auto(A8)	8	596	413	514	No
2016	FCA US LLC	RAM	1500 HFE 4X2	Pick-up Trucks	21	29	24	3	6	Auto(A8)	8	488	348	425	No
2016	FCA US LLC	RAM	1500 HFE 4X2	Pick-up Trucks	18	25	21	3.6	6	Auto(A8)	8	486	350	425	No
2016	Roush	Roush Industries, Inc.	F150 Pickup 2WD	Pick-up Trucks	12	15	13	5	8	Auto(S6)	6	682	592	641	No
2016	Toyota	TOYOTA	TUNDRA 2WD	Pick-up Trucks	15	19	16	4.6	8	Auto(S6)	6	597	465	537	No
2016	Toyota	TOYOTA	TUNDRA 2WD	Pick-up Trucks	13	18	15	5.7	8	Auto(S6)	6	679	506	601	No
2016	Toyota	TOYOTA	TUNDRA 2WD FFV	Pick-up Trucks	13	18	15	5.7	8	Auto(S6)	6	680	485	592	No
2016	General Motors	Chevrolet	K15 SILVERADO 4WD	Pick-up Trucks	17	22	19	4.3	6	Auto(A6)	6	535	402	475	Yes
2016	General Motors	Chevrolet	K15 SILVERADO 4WD	Pick-up Trucks	16	22	18	5.3	8	Auto(A6)	6	570	406	525	No
2016	General Motors	Chevrolet	K15 SILVERADO 4WD	Pick-up Trucks	16	22	18	5.3	8	Auto(A6)	6	567	405	494	No
2016	General Motors	Chevrolet	K15 SILVERADO 4WD	Pick-up Trucks	16	21	18	5.3	8	Auto(A8)	8	544	422	489	No
2016	General Motors	Chevrolet	K15 SILVERADO 4WD	Pick-up Trucks	15	21	17	5.3	8	Auto(A8)	8	602	426	523	No
2016	General Motors	Chevrolet	K15 SILVERADO 4WD	Pick-up Trucks	15	21	17	6.2	8	Auto(A8)	8	602	421	521	No
2016	Ford Motor Company	Ford	F150 2.7L 4WD GVWR>6799 LBS PAYLOAD PACKAGE	Pick-up Trucks	18	22	19	2.7	6	Auto(S6)	6	503	404	467	No
2016	Ford Motor Company	Ford	F150 3.5L 4WD GVWR>7599 LBS PAYLOAD PACKAGE	Pick-up Trucks	15	20	17	3.5	6	Auto(S6)	6	593	444	523	No
2016	Ford Motor Company	Ford	F150 4WD	Pick-up Trucks	18	23	20	2.7	6	Auto(S6)	6	502	392	453	No
2016	Ford Motor Company	Ford	F150 4WD	Pick-up Trucks	16	22	18	3.5	6	Auto(S6)	6	553	404	486	No
2016	Ford Motor Company	Ford	F150 4WD FFV	Pick-up Trucks	17	23	19	3.5	6	Auto(A6)	6	521	394	464	No
2016	Ford Motor Company	Ford	F150 4WD FFV	Pick-up Trucks	15	21	17	5	8	Auto(S6)	6	601	425	522	No
2016	Ford Motor Company	Ford	F150 5.0L 4WD FFV GVWR>7599 LBS PAYLOAD PACKAGE	Pick-up Trucks	14	19	16	5	8	Auto(S6)	6	633	467	555	No
2016	General Motors	GMC	K15 SIERRA 4WD	Pick-up Trucks	17	22	19	4.3	6	Auto(A6)	6	535	403	476	No
2016	General Motors	GMC	K15 SIERRA 4WD	Pick-up Trucks	16	22	18	5.3	8	Auto(A6)	6	566	404	525	No
2016	General Motors	GMC	K15 SIERRA 4WD	Pick-up Trucks	16	22	18	5.3	8	Auto(A6)	6	568	406	495	No
2016	General Motors	GMC	K15 SIERRA 4WD	Pick-up Trucks	16	21	18	5.3	8	Auto(A8)	8	544	422	489	No
2016	General Motors	GMC	K15 SIERRA 4WD	Pick-up Trucks	15	21	17	5.3	8	Auto(A8)	8	602	426	523	No
2016	General Motors	GMC	K15 SIERRA 4WD	Pick-up Trucks	15	21	17	6.2	8	Auto(A8)	8	602	421	521	No
2016	FCA US LLC	RAM	1500 4X4	Pick-up Trucks	19	27	22	3	6	Auto(A8)	8	522	382	459	No
2016	FCA US LLC	RAM	1500 4X4	Pick-up Trucks	16	23	19	3.6	6	Auto(A8)	8	551	383	475	No
2016	FCA US LLC	RAM	1500 4X4	Pick-up Trucks	13	19	15	5.7	8	Auto(A6)	6	667	482	584	No
2016	FCA US LLC	RAM	1500 4X4	Pick-up Trucks	15	21	17	5.7	8	Auto(A8)	8	607	432	528	No
2016	Roush	Roush Industries, Inc.	F150 Pickup 4WD	Pick-up Trucks	12	15	13	5	8	Auto(S6)	6	682	592	641	No
2016	Toyota	TOYOTA	TUNDRA 4WD	Pick-up Trucks	14	18	16	4.6	8	Auto(S6)	6	632	493	570	Yes
2016	Toyota	TOYOTA	TUNDRA 4WD	Pick-up Trucks	13	17	15	5.7	8	Auto(S6)	6	678	522	608	No
2016	Toyota	TOYOTA	TUNDRA 4WD FFV	Pick-up Trucks	13	17	15	5.7	8	Auto(S6)	6	677	523	608	No
2016	General Motors	Chevrolet	G2500 EXPRESS 2WD PASS MDPV	Vans, Passenger Type	11	16	13	6	8	Auto(A6)	6	830	564	710	No
2016	General Motors	Chevrolet	G3500 EXPRESS 2WD PASS MDPV	Vans, Passenger Type	11	16	12	6	8	Auto(A6)	6	842	567	718	No
2016	Ford Motor Company	Ford	Transit T150 Wagon	Vans, Passenger Type	15	19	16	3.5	6	Auto(S6)	6	610	479	551	No
2016	Ford Motor Company	Ford	Transit T150 Wagon FFV	Vans, Passenger Type	14	18	16	3.7	6	Auto(S6)	6	634	497	572	No
2016	General Motors	GMC	G2500 SAVANA 2WD PASS MDPV	Vans, Passenger Type	11	16	13	6	8	Auto(A6)	6	830	564	710	Yes
2016	General Motors	GMC	G3500 SAVANA 2WD PASS MDPV	Vans, Passenger Type	11	16	12	6	8	Auto(A6)	6	841	566	717	No
2016	General Motors	Cadillac	XTS HEARSE	Special Purpose Vehicle	15	21	17	3.6	6	Auto(S6)	6	607	427	526	No
2016	General Motors	Cadillac	XTS LIMO	Special Purpose Vehicle	15	21	17	3.6	6	Auto(S6)	6	607	427	526	No
2016	Nissan	Chevrolet	City Express Cargo Van	Special Purpose Vehicle	24	26	25	2	4	Auto(AV)	1	367	337	353	No
2016	Ford Motor Company	Ford	Transit Connect Van 2WD	Special Purpose Vehicle	22	29	25	1.6	4	Auto(S6)	6	406	301	359	No
2016	Ford Motor Company	Ford	Transit Connect Van 2WD	Special Purpose Vehicle	20	28	23	2.5	4	Auto(S6)	6	445	323	390	No
2016	Ford Motor Company	Ford	TRANSIT CONNECT VAN FFV	Special Purpose Vehicle	20	28	23	2.5	4	Auto(S6)	6	445	323	390	No
2016	Ford Motor Company	Ford	TRANSIT CONNECT WAGON FFV	Special Purpose Vehicle	19	27	22	2.5	4	Auto(S6)	6	467	330	405	No
2016	Ford Motor Company	Ford	TRANSIT CONNECT WAGON FWD	Special Purpose Vehicle	22	29	25	1.6	4	Auto(S6)	6	408	303	361	No
2016	Ford Motor Company	Ford	TRANSIT CONNECT WAGON FWD	Special Purpose Vehicle	19	27	22	2.5	4	Auto(S6)	6	467	330	405	No
2016	Ford Motor Company	Ford	TRANSIT CONNECT WAGON LWB FFV	Special Purpose Vehicle	19	27	22	2.5	4	Auto(S6)	6	467	330	405	No
2016	Ford Motor Company	Ford	Transit Connect Wagon LWB FWD	Special Purpose Vehicle	19	27	22	2.5	4	Auto(S6)	6	467	330	405	No
2016	Ford Motor Company	Lincoln	MKT LIVERY FWD	Special Purpose Vehicle	18	25	21	2	4	Auto(S6)	6	494	355	423	No
2016	Mercedes-Benz	Mercedes-Benz	Metris (Cargo Van)	Special Purpose Vehicle	21	24	22	2	4	Auto(A7)	7	422	364	396	No
2016	Mercedes-Benz	Mercedes-Benz	Metris (Passenger Van)	Special Purpose Vehicle	20	23	22	2	4	Auto(A7)	7	436	386	414	No
2016	Nissan	NISSAN	NV200 Cargo Van	Special Purpose Vehicle	24	26	25	2	4	Auto(AV)	1	367	337	353	No
2016	Nissan	NISSAN	NV200 NYC Taxi	Special Purpose Vehicle	23	26	24	2	4	Auto(AV)	1	386	335	363	No
2016	FCA US LLC	RAM	Promaster City	Special Purpose Vehicle	21	29	24	2.4	4	Auto(A9)	9	423	308	372	No
2016	Ford Motor Company	Lincoln	MKT LIVERY AWD	Special Purpose Vehicle	16	23	18	3.7	6	Auto(A6)	6	555	380	493	No
2016	General Motors	Chevrolet	C15 SILVERADO 2WD CAB CHASSIS	Special Purpose Vehicle	15	20	17	5.3	8	Auto(A6)	6	592	444	523	No
2016	General Motors	Chevrolet	COLORADO CAB CHASSIS 2WD	Special Purpose Vehicle	15	17	16	3.6	6	Auto(A6)	6	579	525	555	No
2016	General Motors	Chevrolet	K15 SILVERADO 4WD CAB CHASSIS	Special Purpose Vehicle	15	19	17	5.3	8	Auto(A6)	6	593	468	523	No
2016	General Motors	GMC	C15 SIERRA 2WD CAB CHASSIS	Special Purpose Vehicle	15	20	17	5.3	8	Auto(A6)	6	592	444	523	No
2016	General Motors	GMC	CANYON CAB CHASSIS 2WD	Special Purpose Vehicle	15	17	16	3.6	6	Auto(A6)	6	579	525	555	Yes
2016	General Motors	GMC	K15 SIERRA 4WD CAB CHASSIS	Special Purpose Vehicle	15	19	17	5.3	8	Auto(A6)	6	593	468	523	No
2016	FCA US LLC	Chrysler	Town & Country	Special Purpose Vehicle	17	25	20	3.6	6	Auto(A6)	6	518	354	444	No
2016	FCA US LLC	Chrysler	Town & Country	Special Purpose Vehicle	17	25	20	3.6	6	Auto(A6)	6	518	354	444	No
2016	FCA US LLC	Dodge	Grand Caravan	Special Purpose Vehicle	17	25	20	3.6	6	Auto(A6)	6	518	354	444	No
2016	FCA US LLC	Dodge	Grand Caravan	Special Purpose Vehicle	17	25	20	3.6	6	Auto(A6)	6	518	354	444	No
2016	Honda	Honda	ODYSSEY 2WD	Special Purpose Vehicle	19	28	22	3.5	6	Auto(A6)	6	468	321	402	No
2016	Kia	Kia Motors Corporation	Sedona	Special Purpose Vehicle	18	24	20	3.3	6	Auto(S6)	6	504	368	442	No
2016	Kia	Kia Motors Corporation	Sedona SX	Special Purpose Vehicle	18	25	21	3.3	6	Auto(S6)	6	492	360	432	No
2016	Kia	Kia Motors Corporation	Sedona SXL	Special Purpose Vehicle	17	22	19	3.3	6	Auto(S6)	6	540	399	476	No
2016	Nissan	Nissan	QUEST	Special Purpose Vehicle	20	27	23	3.5	6	Auto(AV)	1	451	326	395	No
2016	Toyota	Toyota	SIENNA	Special Purpose Vehicle	18	25	21	3.5	6	Auto(S6)	6	490	356	430	No
2016	Toyota	Toyota	SIENNA AWD	Special Purpose Vehicle	16	23	19	3.5	6	Auto(S6)	6	537	380	466	No
2016	Honda	Acura	MDX 2WD	SUV	19	27	22	3.5	6	Auto(S9)	9	467	328	403	No
2016	Honda	Acura	MDX 2WD	SUV	20	27	23	3.5	6	Auto(S9)	9	444	323	390	No
2016	Honda	Acura	RDX 2WD	SUV	20	29	23	3.5	6	Auto(S6)	6	447	307	384	No
2016	BMW	BMW	X3 sDrive 28i	SUV	21	28	24	2	4	Auto(S8)	8	419	315	372	No
2016	General Motors	Buick	ENCORE	SUV	28	34	30	1.4	4	Auto(S6)	6	321	259	293	No
2016	General Motors	Buick	ENCORE	SUV	25	33	28	1.4	4	Auto(S6)	6	355	269	317	No
2016	General Motors	Chevrolet	EQUINOX FWD	SUV	22	32	26	2.4	4	Auto(A6)	6	398	278	344	No
2016	General Motors	Chevrolet	EQUINOX FWD	SUV	22	32	26	2.4	4	Auto(A6)	6	398	278	344	No
2016	General Motors	Chevrolet	EQUINOX FWD	SUV	17	24	20	3.6	6	Auto(A6)	6	531	370	459	No
2016	General Motors	Chevrolet	TRAX	SUV	26	34	29	1.4	4	Auto(S6)	6	344	261	306	No
2016	FCA US LLC	Dodge	Journey	SUV	19	26	21	2.4	4	Auto(A4)	4	479	346	419	No
2016	FCA US LLC	Dodge	Journey	SUV	17	25	19	3.6	6	Auto(A6)	6	538	356	456	No
2016	FCA US LLC	FIAT	500X	SUV	25	34	28	1.4	4	Manual(M6)	6	355	261	313	No
2016	FCA US LLC	FIAT	500X	SUV	22	31	25	2.4	4	Auto(A9)	9	402	286	350	No
2016	Ford Motor Company	Ford	EDGE FWD	SUV	20	30	24	2	4	Auto(S6)	6	434	295	371	No
2016	Ford Motor Company	Ford	EDGE FWD	SUV	21	30	24	2	4	Auto(S6)	6	424	296	367	No
2016	Ford Motor Company	Ford	EDGE FWD	SUV	18	26	21	3.5	6	Auto(S6)	6	506	340	431	No
2016	Ford Motor Company	Ford	ESCAPE FWD	SUV	23	32	26	1.6	4	Auto(S6)	6	380	279	341	No
2016	Ford Motor Company	Ford	ESCAPE FWD	SUV	22	30	25	2	4	Auto(S6)	6	412	301	362	No
2016	Ford Motor Company	Ford	ESCAPE FWD	SUV	22	31	25	2.5	4	Auto(S6)	6	410	286	354	No
2016	General Motors	GMC	TERRAIN FWD	SUV	22	32	26	2.4	4	Auto(A6)	6	398	278	344	No
2016	General Motors	GMC	TERRAIN FWD	SUV	22	32	26	2.4	4	Auto(A6)	6	398	278	344	No
2016	General Motors	GMC	TERRAIN FWD	SUV	17	24	20	3.6	6	Auto(A6)	6	531	370	459	Yes
2016	Honda	Honda	CR-V 2WD	SUV	26	33	29	2.4	4	Auto(AV)	1	337	267	306	No
2016	Honda	Honda	HR-V 2WD	SUV	28	35	31	1.8	4	Auto(AV)	1	311	253	285	No
2016	Honda	Honda	HR-V 2WD	SUV	28	35	31	1.8	4	Auto(AV-S7)	7	311	253	285	No
2016	Honda	Honda	HR-V 2WD	SUV	25	34	28	1.8	4	Manual(M6)	6	350	261	310	No
2016	Honda	Honda	PILOT 2WD	SUV	19	27	22	3.5	6	Auto(A6)	6	466	326	403	No
2016	Honda	Honda	PILOT 2WD	SUV	20	27	23	3.5	6	Auto(S9)	9	439	321	386	No
2016	Hyundai	Hyundai Motor Company	Santa Fe FWD	SUV	18	25	21	3.3	6	Auto(S6)	6	495	356	432	No
2016	Hyundai	Hyundai Motor Company	Santa Fe Sport FWD	SUV	19	27	22	2	4	Auto(S6)	6	460	330	401	No
2016	Hyundai	Hyundai Motor Company	Santa Fe Sport FWD	SUV	20	27	23	2.4	4	Auto(S6)	6	434	325	385	No
2016	Hyundai	Hyundai Motor Company	Santa Fe Sport ULTIMATE FWD	SUV	19	26	22	2	4	Auto(S6)	6	463	341	408	No
2016	Hyundai	Hyundai Motor Company	Santa Fe Ultimate FWD	SUV	17	23	20	3.3	6	Auto(S6)	6	518	384	457	No
2016	Hyundai	Hyundai Motor Company	Tucson Eco FWD	SUV	26	33	29	1.6	4	Auto(AM7)	7	343	276	313	No
2016	Hyundai	Hyundai Motor Company	Tucson FWD	SUV	25	30	27	1.6	4	Auto(AM7)	7	360	296	331	No
2016	Hyundai	Hyundai Motor Company	Tucson FWD	SUV	23	31	26	2	4	Auto(S6)	6	381	288	339	No
2016	Nissan	Infiniti	QX60 FWD	SUV	21	27	23	3.5	6	Auto(AV-S7)	7	431	329	385	No
2016	Nissan	Infiniti	QX70 RWD	SUV	17	24	19	3.7	6	Auto(S7)	7	525	374	457	No
2016	FCA US LLC	Jeep	Cherokee FWD	SUV	22	31	25	2.4	4	Auto(A9)	9	414	291	359	No
2016	FCA US LLC	Jeep	Cherokee FWD	SUV	22	31	25	2.4	4	Auto(A9)	9	414	291	359	No
2016	FCA US LLC	Jeep	Cherokee FWD	SUV	21	29	24	3.2	6	Auto(A9)	9	430	307	375	No
2016	FCA US LLC	Jeep	Compass FWD	SUV	22	26	24	2	4	Auto(AV)	1	408	337	376	No
2016	FCA US LLC	Jeep	Compass FWD	SUV	23	30	26	2	4	Manual(M5)	5	385	294	344	No
2016	FCA US LLC	Jeep	Compass FWD	SUV	21	28	23	2.4	4	Auto(A6)	6	424	323	379	No
2016	FCA US LLC	Jeep	Compass FWD	SUV	23	29	25	2.4	4	Manual(M5)	5	384	308	350	No
2016	FCA US LLC	Jeep	Patriot FWD	SUV	22	26	24	2	4	Auto(AV)	1	408	337	376	No
2016	FCA US LLC	Jeep	Patriot FWD	SUV	23	30	26	2	4	Manual(M5)	5	385	294	344	No
2016	FCA US LLC	Jeep	Patriot FWD	SUV	21	28	23	2.4	4	Auto(A6)	6	424	323	379	No
2016	FCA US LLC	Jeep	Patriot FWD	SUV	23	29	25	2.4	4	Manual(M5)	5	384	308	350	No
2016	FCA US LLC	Jeep	Renegade 4x2	SUV	24	31	27	1.4	4	Manual(M6)	6	372	284	333	No
2016	FCA US LLC	Jeep	Renegade 4x2	SUV	22	31	25	2.4	4	Auto(A9)	9	407	290	354	No
2016	Kia	Kia Motors Corporation	Sorento FWD	SUV	20	27	23	2	4	Auto(S6)	6	448	328	394	No
2016	Kia	Kia Motors Corporation	Sorento FWD	SUV	21	29	24	2.4	4	Auto(S6)	6	427	310	374	No
2016	Kia	Kia Motors Corporation	Sorento FWD	SUV	18	26	21	3.3	6	Auto(S6)	6	505	351	435	No
2016	Kia	Kia Motors Corporation	Sportage FWD	SUV	21	28	24	2.4	4	Auto(S6)	6	426	309	373	No
2016	Kia	Kia Motors Corporation	Sportage SX FWD	SUV	20	26	22	2	4	Auto(S6)	6	454	346	405	No
2016	Toyota	Lexus	NX 200t	SUV	22	28	25	2	4	Auto(S6)	6	395	311	357	No
2016	Toyota	Lexus	NX 300h	SUV	35	31	33	2.5	4	Auto(AV-S6)	6	255	288	270	No
2016	Toyota	Lexus	RX 350	SUV	20	28	23	3.5	6	Auto(S8)	8	444	321	389	No
2016	Toyota	Lexus	RX 450h	SUV	31	30	30	3.5	6	Auto(AV-S6)	6	301	293	297	No
2016	Ford Motor Company	Lincoln	MKC  FWD	SUV	20	29	23	2	4	Auto(S6)	6	445	307	387	No
2016	Ford Motor Company	Lincoln	MKX FWD	SUV	17	26	21	2.7	6	Auto(S6)	6	508	342	434	No
2016	Ford Motor Company	Lincoln	MKX FWD	SUV	17	26	20	3.7	6	Auto(S6)	6	512	346	437	No
2016	MAZDA	Mazda	CX-5 2WD	SUV	26	35	29	2	4	Manual(M6)	6	339	256	302	No
2016	MAZDA	Mazda	CX-5 2WD	SUV	26	33	29	2.5	4	Auto(S6)	6	338	268	307	No
2016	MAZDA	Mazda	CX-9 2WD	SUV	22	28	25	2.5	4	Auto(S6)	6	400	313	360	No
2016	Mercedes-Benz	Mercedes-Benz	GLC 300	SUV	22	28	24	2	4	Auto(A9)	9	406	312	364	No
2016	Mitsubishi Motors Co	Mitsubishi Motors Corporation	OUTLANDER 2WD	SUV	25	31	27	2.4	4	Auto(AV-S6)	6	346	282	318	No
2016	Mitsubishi Motors Co	Mitsubishi Motors Corporation	OUTLANDER SPORT 2WD	SUV	24	31	27	2	4	Auto(AV-S6)	6	358	284	325	No
2016	Mitsubishi Motors Co	Mitsubishi Motors Corporation	OUTLANDER SPORT 2WD	SUV	23	29	25	2	4	Manual(M5)	5	382	299	345	No
2016	Mitsubishi Motors Co	Mitsubishi Motors Corporation	OUTLANDER SPORT 2WD	SUV	23	28	25	2.4	4	Auto(AV-S6)	6	385	313	353	No
2016	Nissan	NISSAN	PATHFINDER 2WD	SUV	20	27	23	3.5	6	Auto(AV)	1	436	330	388	No
2016	Nissan	NISSAN	ROGUE FWD	SUV	26	33	28	2.5	4	Auto(AV)	1	346	268	318	No
